Date,State,County,BEVCount,PHEVCount,EVTotal,NonEVTotal
2019-10-31,WA,Yakima,115,114,229,165908
2017-02-28,CA,Los Angeles,3,1,4,1376
2023-07-31,WA,Klickitat,11,0,11,8015
2017-01-31,WA,Stevens,6,21,27,31528
2022-05-31,WA,Whitman,0,0,0,8562
2021-10-31,CA,Kings,2,0,2,322
2019-06-30,WA,Whitman,31,46,77,22712
2022-10-31,WA,Pierce,62,0,62,140244
2021-09-30,WA,Chelan,375,104,479,54762
2022-05-31,WA,Wahkiakum,22,10,32,3085
2022-09-30,WA,Lincoln,0,0,0,4853
2017-08-31,WA,Walla Walla,27,27,54,34981
2019-09-30,CA,Los Angeles,9,7,16,1087
2018-03-31,WA,Garfield,1,0,1,1330
2020-03-31,WA,Klickitat,0,0,0,8273
2017-05-31,WA,Spokane,1,0,1,90329
2020-05-31,CA,Santa Cruz,1,0,1,34
2019-05-31,WA,Asotin,0,0,0,6652
2020-05-31,WA,Garfield,0,0,0,967
2023-07-31,WA,Snohomish,13023,3087,16110,515187
2019-04-30,WA,Ferry,4,2,6,4370
2019-03-31,WA,Jefferson,0,0,0,9645
2018-05-31,WA,Jefferson,138,91,229,24389
2018-12-31,CA,Ventura,0,2,2,319
2021-12-31,CA,San Joaquin,1,1,2,94
2018-09-30,WA,Island,227,208,435,62869
2022-04-30,WA,Thurston,3,0,3,55595
2019-01-31,WA,Whatcom,2,0,2,42739
2017-03-31,WA,Whatcom,2,0,2,41393
2018-08-31,WA,Adams,5,5,10,12682
2022-08-31,WA,Skagit,855,348,1203,89814
2022-12-31,CA,Marin,0,1,1,29
2023-03-31,CA,Marin,0,1,1,27
2018-02-28,WA,Cowlitz,54,70,124,70938
2021-05-31,WA,Cowlitz,0,0,0,29142
2021-11-30,CA,Fresno,1,0,1,156
2019-06-30,CA,Los Angeles,8,5,13,1099
2021-01-31,WA,Garfield,0,2,2,1362
2020-08-31,WA,Franklin,66,77,143,60794
2023-07-31,WA,Spokane,2340,1124,3464,315617
2022-06-30,WA,Kittitas,1,0,1,14655
2019-02-28,WA,Columbia,0,0,0,1525
2019-02-28,WA,Clallam,153,127,280,50344
2018-07-31,CA,Alameda,0,1,1,343
2017-06-30,CA,Tuolumne,0,1,1,14
2019-02-28,CA,Riverside,2,2,4,657
2019-02-28,WA,Klickitat,0,0,0,8221
2023-01-31,CA,San Diego,17,9,26,1998
2021-04-30,WA,Adams,11,9,20,13054
2017-10-31,WA,Skamania,0,0,0,3892
2019-07-31,WA,Snohomish,3556,1617,5173,532742
2019-10-31,WA,Wahkiakum,4,3,7,3049
2021-07-31,WA,Skamania,51,36,87,8410
2019-12-31,CA,Fresno,1,0,1,188
2019-12-31,WA,Jefferson,217,134,351,25187
2017-08-31,WA,Jefferson,0,0,0,9427
2021-08-31,WA,King,32289,9551,41840,1365924
2023-05-31,WA,Thurston,57,0,57,53621
2018-01-31,WA,Kittitas,0,0,0,13876
2022-03-31,CA,Kings,2,1,3,305
2019-07-31,WA,Island,0,0,0,21312
2018-01-31,WA,Lewis,0,0,0,25325
2021-05-31,CA,San Mateo,1,0,1,102
2017-02-28,WA,Pend Oreille,1,4,5,9300
2019-11-30,WA,Garfield,0,1,1,1304
2018-10-31,WA,Pend Oreille,6,5,11,9588
2019-02-28,CA,Los Angeles,6,5,11,1086
2021-06-30,WA,San Juan,0,0,0,5942
2020-10-31,WA,Thurston,1254,761,2015,197304
2022-01-31,WA,Skagit,701,307,1008,90876
2017-05-31,WA,Walla Walla,23,24,47,34853
2020-02-29,WA,Pacific,30,32,62,16071
2019-11-30,WA,Lewis,0,0,0,26110
2017-09-30,WA,Yakima,0,0,0,57707
2017-09-30,WA,Island,0,0,0,20564
2019-03-31,WA,Lincoln,0,0,0,4683
2020-12-31,WA,Garfield,0,0,0,996
2021-10-31,WA,Pacific,49,59,108,16114
2018-07-31,WA,Skamania,13,9,22,8635
2018-12-31,WA,Pierce,0,0,0,139122
2018-11-30,WA,Stevens,0,0,0,18731
2020-07-31,WA,Skamania,31,20,51,8428
2020-07-31,CA,Ventura,1,2,3,278
2023-02-28,WA,Jefferson,9,0,9,9332
2017-07-31,WA,Benton,155,148,303,128671
2020-11-30,WA,Lewis,117,117,234,58633
2022-08-31,WA,Asotin,24,18,42,12617
2022-07-31,WA,San Juan,521,160,681,14025
2019-12-31,WA,Adams,6,7,13,12936
2021-04-30,WA,Ferry,10,3,13,4406
2019-05-31,WA,Garfield,0,0,0,954
2017-05-31,WA,Cowlitz,0,0,0,27873
2022-01-31,WA,Clallam,1,0,1,22143
2017-08-31,WA,Kittitas,0,0,0,13610
2019-06-30,WA,Grays Harbor,73,85,158,47923
2020-06-30,WA,Thurston,0,0,0,55742
2019-09-30,WA,Grays Harbor,0,0,0,20636
2021-02-28,WA,Kittitas,0,0,0,14694
2017-07-31,WA,Spokane,1,0,1,90744
2020-11-30,WA,Cowlitz,170,124,294,72016
2017-09-30,WA,Benton,0,0,0,40273
2022-12-31,WA,Thurston,38,0,38,54686
2017-02-28,WA,Douglas,0,0,0,11387
2018-11-30,WA,Pend Oreille,0,0,0,5742
2017-11-30,WA,Whitman,16,19,35,22387
2017-09-30,CA,Santa Clara,5,2,7,388
2021-09-30,WA,Pierce,3877,2069,5946,559042
2019-11-30,WA,Thurston,1035,700,1735,199127
2019-07-31,WA,Franklin,53,71,124,60145
2017-04-30,CA,Orange,2,1,3,646
2021-01-31,WA,Douglas,0,0,0,12505
2017-10-31,WA,Whitman,0,0,0,8440
2022-07-31,WA,Kittitas,1,0,1,14616
2019-11-30,WA,King,21598,7457,29055,1395552
2017-08-31,WA,Pierce,999,866,1865,524926
2017-05-31,WA,Whitman,10,20,30,21988
2021-03-31,WA,Jefferson,302,174,476,24829
2020-12-31,WA,Skagit,1,0,1,32781
2021-05-31,WA,Pend Oreille,14,6,20,9275
2022-03-31,WA,Columbia,0,0,0,1589
2022-01-31,CA,Marin,0,1,1,31
2020-05-31,WA,Whitman,45,48,93,22175
2020-11-30,WA,Jefferson,0,0,0,9582
2020-08-31,WA,Spokane,781,505,1286,317481
2021-01-31,CA,Alameda,3,0,3,259
2023-07-31,WA,Island,33,0,33,20607
2020-10-31,WA,Yakima,0,0,0,60694
2017-09-30,WA,Snohomish,1,0,1,121526
2021-09-30,WA,Skamania,0,0,0,4043
2019-10-31,WA,Jefferson,210,126,336,25159
2022-05-31,CA,Orange,5,2,7,351
2020-02-29,WA,Stevens,0,0,0,18756
2019-08-31,WA,Island,335,244,579,63461
2020-06-30,WA,Jefferson,0,0,0,9533
2018-05-31,CA,Marin,1,0,1,56
2017-06-30,CA,Los Angeles,3,1,4,1294
2022-03-31,CA,Placer,2,0,2,69
2022-03-31,CA,Contra Costa,0,3,3,252
2023-07-31,WA,Benton,1158,568,1726,131666
2019-11-30,CA,Los Angeles,8,9,17,1065
2022-05-31,CA,Monterey,1,1,2,126
2019-10-31,CA,San Francisco,2,1,3,100
2018-09-30,WA,Ferry,2,2,4,4406
2021-02-28,WA,Stevens,38,42,80,30228
2023-03-31,CA,Orange,7,2,9,276
2017-08-31,WA,Spokane,268,220,488,297411
2022-04-30,WA,Lincoln,7,18,25,7670
2018-01-31,WA,Ferry,1,3,4,4408
2019-06-30,WA,Clark,1538,926,2464,313856
2018-05-31,WA,San Juan,0,0,0,5702
2020-08-31,CA,Riverside,3,0,3,609
2019-04-30,CA,Santa Cruz,1,0,1,39
2018-02-28,WA,Clark,0,0,0,78570
2021-08-31,WA,Yakima,248,163,411,168910
2020-01-31,WA,Franklin,57,76,133,61093
2020-03-31,WA,Skamania,29,18,47,8716
2019-11-30,CA,Contra Costa,3,2,5,349
2019-02-28,WA,Thurston,782,594,1376,195890
2021-12-31,WA,Grays Harbor,192,157,349,49447
2019-06-30,WA,Clallam,173,141,314,50501
2021-01-31,WA,Stevens,37,40,77,30273
2018-10-31,WA,Whatcom,2,0,2,42555
2020-04-30,WA,Clallam,1,0,1,21696
2019-10-31,WA,King,21367,7391,28758,1396136
2018-06-30,WA,Pend Oreille,5,5,10,9547
2022-04-30,WA,Lewis,232,171,403,59518
2019-03-31,WA,Thurston,0,0,0,54948
2019-03-31,WA,Klickitat,32,31,63,15424
2022-04-30,CA,Santa Clara,9,1,10,217
2018-04-30,WA,Grant,31,42,73,62794
2021-03-31,CA,Placer,2,0,2,79
2020-01-31,WA,Yakima,0,0,0,59638
2018-04-30,WA,Kitsap,1,0,1,52991
2021-03-31,WA,Wahkiakum,0,0,0,1788
2020-02-29,WA,Island,401,263,664,63475
2019-11-30,WA,Columbia,3,2,5,2443
2018-04-30,WA,Clallam,0,0,0,21359
2017-09-30,WA,Chelan,75,37,112,52503
2017-01-31,WA,Skagit,106,81,187,87447
2020-08-31,WA,Snohomish,0,0,0,124595
2017-06-30,WA,Grant,0,0,0,25220
2021-02-28,WA,Pacific,0,0,0,7828
2017-01-31,WA,Ferry,0,0,0,3581
2018-02-28,WA,Klickitat,24,27,51,14944
2020-10-31,CA,Sacramento,1,0,1,243
2017-02-28,WA,Okanogan,3,15,18,25674
2017-10-31,WA,Kittitas,0,0,0,13695
2018-03-31,WA,Spokane,1,0,1,91900
2021-12-31,WA,Garfield,0,0,0,1001
2018-09-30,CA,Contra Costa,0,2,2,423
2022-06-30,WA,Pend Oreille,0,0,0,5670
2021-10-31,WA,Clallam,365,235,600,50522
2021-03-31,WA,Franklin,100,88,188,61668
2017-05-31,CA,San Mateo,0,1,1,157
2022-02-28,WA,Pierce,2,0,2,144061
2022-11-30,WA,Cowlitz,4,0,4,28412
2023-04-30,WA,Ferry,0,0,0,3556
2019-03-31,WA,King,17678,6779,24457,1381383
2017-01-31,CA,Orange,2,1,3,704
2021-02-28,WA,Skagit,1,0,1,32853
2020-09-30,WA,Thurston,1211,753,1964,197219
2021-10-31,WA,Whitman,63,58,121,21932
2022-05-31,CA,Kern,0,1,1,188
2020-10-31,CA,Solano,1,0,1,205
2023-06-30,WA,Columbia,0,0,0,1535
2021-10-31,WA,Garfield,0,0,0,999
2017-11-30,WA,Lewis,53,39,92,56418
2017-05-31,CA,Riverside,1,1,2,821
2020-02-29,WA,Mason,0,0,0,20602
2022-02-28,WA,Okanogan,74,47,121,26474
2020-03-31,WA,Grays Harbor,107,109,216,48321
2020-09-30,WA,Stevens,35,38,73,30417
2019-12-31,WA,Douglas,0,0,0,12308
2021-04-30,CA,San Joaquin,1,0,1,105
2023-05-31,CA,Sonoma,1,1,2,50
2022-04-30,WA,Chelan,447,124,571,54522
2022-05-31,CA,San Mateo,2,0,2,79
2021-01-31,WA,Grant,87,84,171,66105
2020-07-31,WA,Island,1,0,1,21235
2019-03-31,WA,Skagit,281,189,470,91327
2019-09-30,WA,San Juan,0,0,0,5916
2021-11-30,WA,Douglas,0,0,0,12693
2019-01-31,WA,Skamania,18,15,33,8741
2018-05-31,WA,Spokane,1,0,1,92371
2019-05-31,WA,Columbia,0,0,0,1532
2017-08-31,WA,Skagit,140,112,252,88466
2018-04-30,WA,Whitman,20,24,44,22555
2019-05-31,CA,San Mateo,2,1,3,123
2018-10-31,WA,Douglas,0,0,0,12077
2021-11-30,CA,Monterey,0,1,1,137
2021-05-31,WA,Ferry,0,0,0,3661
2020-03-31,WA,Kittitas,0,0,0,14621
2020-02-29,WA,Lincoln,0,0,0,4658
2020-08-31,WA,Grant,0,0,0,27237
2021-09-30,WA,Garfield,0,3,3,1366
2019-09-30,WA,Chelan,0,0,0,22420
2021-01-31,WA,San Juan,0,0,0,5867
2022-06-30,WA,King,40732,11318,52050,1349910
2020-06-30,CA,San Mateo,0,1,1,110
2021-01-31,WA,Skagit,517,243,760,91439
2019-07-31,WA,Kitsap,1,0,1,54128
2020-07-31,WA,Franklin,0,0,0,20096
2021-04-30,WA,Island,582,308,890,63254
2023-06-30,WA,Jefferson,560,258,818,24060
2020-04-30,WA,Island,405,270,675,62863
2023-07-31,WA,Mason,462,212,674,45044
2022-11-30,WA,Skagit,908,352,1260,89513
2017-12-31,WA,Asotin,8,5,13,12519
2022-02-28,WA,Franklin,0,0,0,20925
2022-09-30,CA,Contra Costa,0,3,3,222
2017-01-31,WA,San Juan,0,0,0,5594
2019-09-30,CA,Fresno,1,0,1,194
2019-03-31,CA,Orange,5,1,6,532
2023-07-31,WA,Garfield,0,0,0,950
2019-02-28,WA,Walla Walla,0,0,0,13543
2020-02-29,WA,Whatcom,3,0,3,43146
2020-06-30,WA,Whatcom,3,0,3,43006
2020-01-31,WA,Ferry,5,2,7,4381
2022-12-31,WA,Asotin,29,20,49,12492
2022-06-30,WA,Pacific,0,0,0,7916
2020-12-31,WA,Snohomish,5036,1848,6884,538610
2023-01-31,WA,Whitman,3,0,3,8648
2018-08-31,WA,Asotin,11,8,19,12663
2023-02-28,CA,Ventura,2,1,3,200
2020-05-31,WA,Clark,0,0,0,81892
2020-01-31,WA,Clallam,203,163,366,50913
2018-02-28,WA,Douglas,43,33,76,27316
2021-03-31,WA,Douglas,86,47,133,28378
2021-06-30,WA,Adams,16,11,27,13035
2018-11-30,WA,Skagit,1,0,1,32338
2019-12-31,WA,Okanogan,30,30,60,26236
2018-04-30,WA,Whitman,0,0,0,8463
2022-09-30,WA,Franklin,2,0,2,20933
2018-04-30,WA,Island,0,0,0,20845
2023-05-31,WA,Pierce,152,0,152,136292
2018-12-31,WA,Grant,0,0,0,26258
2018-05-31,WA,Jefferson,0,0,0,9539
2022-09-30,WA,Ferry,0,0,0,3616
2023-01-31,WA,Okanogan,105,53,158,26127
2018-07-31,WA,Pend Oreille,5,5,10,9578
2017-10-31,WA,Walla Walla,0,0,0,13256
2018-07-31,CA,Santa Clara,7,0,7,372
2021-07-31,WA,King,5,1,6,184354
2019-07-31,WA,Lewis,100,96,196,59368
2023-06-30,CA,Riverside,6,0,6,337
2018-05-31,WA,Asotin,8,6,14,12602
2022-03-31,WA,Stevens,0,0,0,19002
2019-02-28,WA,Clark,0,0,0,79977
2021-11-30,WA,Franklin,0,0,0,20782
2018-08-31,WA,Klickitat,24,32,56,15283
2023-04-30,WA,Skagit,1055,389,1444,88585
2018-08-31,WA,Skagit,220,169,389,90837
2019-02-28,WA,Walla Walla,43,54,97,36066
2018-02-28,WA,Mason,64,80,144,45049
2019-09-30,WA,Whitman,0,0,0,8604
2021-10-31,WA,Columbia,0,0,0,1537
2018-04-30,WA,Asotin,8,6,14,12640
2020-08-31,WA,Asotin,17,14,31,12356
2019-02-28,CA,Santa Cruz,1,0,1,41
2022-10-31,CA,Napa,0,1,1,10
2020-03-31,WA,Whitman,0,0,0,8549
2020-04-30,WA,Franklin,0,0,0,19844
2017-10-31,CA,Orange,3,1,4,600
2019-06-30,WA,Grant,0,0,0,26631
2018-05-31,WA,Clallam,0,0,0,21412
2019-08-31,CA,Shasta,1,0,1,40
2023-05-31,WA,Franklin,300,136,436,61492
2022-04-30,WA,Kitsap,2325,1020,3345,179074
2022-12-31,WA,King,48110,12252,60362,1337864
2021-04-30,CA,Monterey,0,1,1,147
2022-04-30,WA,Lincoln,0,0,0,4851
2017-04-30,WA,Walla Walla,0,0,0,13177
2021-11-30,CA,Solano,1,0,1,175
2018-06-30,CA,Riverside,2,2,4,699
2023-03-31,WA,Pacific,3,0,3,7805
2023-02-28,WA,Jefferson,508,242,750,24237
2023-01-31,WA,Okanogan,2,0,2,16435
2023-04-30,WA,Grant,10,0,10,27865
2018-04-30,CA,San Francisco,0,1,1,133
2017-02-28,WA,Snohomish,1604,824,2428,514072
2023-03-31,WA,San Juan,596,172,768,13839
2020-08-31,CA,Los Angeles,8,11,19,981
2022-10-31,CA,San Bernardino,1,1,2,291
2017-01-31,WA,Kittitas,15,16,31,27158
2021-02-28,WA,Clallam,282,195,477,49992
2020-02-29,CA,Solano,1,0,1,211
2017-03-31,WA,Asotin,5,2,7,12335
2022-08-31,WA,Clallam,4,0,4,21879
2019-09-30,WA,San Juan,229,73,302,14431
2017-02-28,WA,Chelan,55,29,84,51755
2021-05-31,CA,Los Angeles,10,11,21,891
2022-08-31,CA,Alameda,4,0,4,174
2021-06-30,WA,Pierce,3470,1997,5467,560461
2017-03-31,WA,Benton,0,0,0,39849
2018-05-31,WA,Pacific,0,0,0,7588
2021-10-31,CA,San Joaquin,1,1,2,96
2023-04-30,WA,San Juan,605,173,778,13782
2021-07-31,CA,Riverside,5,1,6,537
2020-02-29,WA,Adams,0,0,0,5221
2022-04-30,WA,Skagit,752,328,1080,90318
2021-07-31,WA,Garfield,0,3,3,1375
2021-03-31,CA,San Joaquin,1,0,1,104
2018-12-31,WA,Ferry,3,2,5,4383
2023-02-28,WA,Pend Oreille,0,0,0,5573
2019-07-31,WA,Grant,0,0,0,26703
2017-07-31,WA,Wahkiakum,0,0,0,1659
2023-02-28,WA,Walla Walla,3,0,3,13814
2022-02-28,WA,Jefferson,394,202,596,24685
2019-04-30,CA,Tuolumne,0,1,1,12
2017-02-28,WA,Lewis,0,0,0,24783
2020-09-30,WA,Jefferson,0,0,0,9541
2019-07-31,WA,Franklin,0,0,0,19368
2023-01-31,WA,Grays Harbor,2,0,2,21070
2021-08-31,WA,Skagit,1,0,1,32973
2022-08-31,WA,Franklin,2,0,2,20905
2023-05-31,WA,Garfield,1,3,4,1303
2018-04-30,CA,Marin,1,0,1,56
2022-04-30,WA,Jefferson,415,210,625,24734
2022-08-31,CA,San Mateo,1,0,1,70
2021-10-31,CA,Kern,0,1,1,196
2022-04-30,CA,San Bernardino,1,1,2,335
2019-02-28,WA,San Juan,0,0,0,5799
2022-11-30,WA,Pend Oreille,0,0,0,5602
2017-08-31,WA,Benton,161,147,308,129043
2018-05-31,WA,Grant,30,44,74,63010
2018-02-28,WA,Benton,0,0,0,40752
2022-08-31,WA,Skamania,0,0,0,3906
2020-01-31,WA,San Juan,0,0,0,5928
2019-08-31,WA,Clallam,184,148,332,50729
2022-10-31,WA,Kitsap,2634,1125,3759,177642
2020-11-30,WA,Grays Harbor,122,117,239,48546
2017-02-28,CA,Marin,1,0,1,59
2019-10-31,WA,San Juan,236,76,312,14410
2019-12-31,WA,Skamania,0,0,0,4099
2017-03-31,WA,Garfield,0,0,0,940
2018-07-31,WA,Mason,0,0,0,20051
2021-01-31,WA,Clark,2459,1211,3670,319410
2021-06-30,WA,Lewis,0,0,0,26859
2022-11-30,CA,Monterey,1,1,2,119
2022-02-28,WA,Ferry,15,3,18,4443
2019-10-31,WA,Pacific,0,0,0,7726
2018-09-30,WA,Okanogan,10,20,30,26057
2017-12-31,WA,Adams,4,5,9,12408
2019-01-31,WA,Jefferson,175,112,287,24852
2017-08-31,WA,Adams,0,0,0,5097
2019-10-31,WA,Kittitas,0,0,0,14618
2017-03-31,WA,Thurston,365,313,678,185430
2022-06-30,WA,Skamania,0,0,0,3971
2021-01-31,WA,Pend Oreille,0,0,0,5717
2018-05-31,WA,Chelan,0,0,0,21823
2019-04-30,WA,Benton,0,0,0,41655
2019-02-28,WA,Pacific,0,0,0,7634
2022-11-30,WA,Adams,1,0,1,5396
2023-05-31,CA,Los Angeles,4,4,8,565
2022-03-31,CA,Alameda,4,0,4,196
2018-08-31,WA,Skamania,0,0,0,3948
2020-11-30,WA,Franklin,0,0,0,20378
2021-12-31,WA,Snohomish,2,0,2,125446
2021-02-28,WA,Spokane,0,0,0,101004
2017-12-31,WA,Benton,0,0,0,40573
2022-02-28,WA,Whitman,0,0,0,8578
2023-06-30,WA,Snohomish,173,0,173,119726
2019-06-30,WA,Clallam,1,0,1,21740
2021-04-30,WA,Cowlitz,211,134,345,72518
2021-01-31,WA,Benton,453,358,811,135157
2021-02-28,WA,Asotin,17,14,31,12486
2018-11-30,WA,Grays Harbor,0,0,0,20338
2022-12-31,WA,Benton,10,0,10,43344
2019-11-30,WA,Garfield,0,0,0,965
2021-01-31,WA,Kittitas,0,0,0,14675
2019-09-30,WA,Clallam,185,151,336,50854
2020-08-31,WA,Pacific,32,33,65,15709
2021-05-31,WA,Garfield,0,0,0,999
2022-03-31,WA,King,37937,10707,48644,1352308
2019-01-31,WA,Kitsap,981,556,1537,179937
2022-10-31,WA,Yakima,5,0,5,61277
2022-08-31,CA,Orange,6,2,8,321
2021-07-31,WA,Clallam,1,0,1,22036
2022-12-31,WA,Adams,1,0,1,5387
2022-01-31,WA,Lewis,0,0,0,26654
2022-10-31,WA,Spokane,1837,910,2747,324785
2018-01-31,CA,Sacramento,1,0,1,303
2020-09-30,WA,Spokane,1,0,1,99865
2018-08-31,WA,Skamania,14,10,24,8670
2020-10-31,WA,Chelan,0,0,0,22770
2023-05-31,WA,Island,29,0,29,20927
2019-11-30,WA,Clark,1806,1025,2831,317525
2022-02-28,WA,Whitman,70,56,126,22020
2023-04-30,WA,Lincoln,18,16,34,7641
2018-10-31,WA,Adams,5,5,10,12720
2020-06-30,WA,Pacific,0,0,0,7699
2020-05-31,WA,Clallam,222,165,387,50115
2019-08-31,WA,Walla Walla,56,63,119,36230
2017-11-30,WA,Lincoln,0,0,0,4484
2020-08-31,WA,Benton,380,322,702,134321
2021-08-31,CA,San Joaquin,1,0,1,100
2022-06-30,WA,Kittitas,266,83,349,29763
2020-10-31,WA,Lincoln,0,0,0,4661
2022-07-31,CA,Ventura,2,1,3,222
2021-10-31,CA,San Luis Obispo,1,0,1,58
2022-07-31,WA,Thurston,8,0,8,55356
2019-10-31,CA,Contra Costa,2,2,4,356
2022-07-31,WA,Columbia,7,0,7,2430
2020-07-31,CA,San Mateo,0,1,1,108
2022-05-31,WA,Whatcom,1799,729,2528,148935
2021-07-31,WA,Kittitas,166,68,234,29980
2019-05-31,CA,Contra Costa,2,2,4,383
2020-09-30,CA,San Mateo,0,1,1,105
2019-04-30,WA,Lincoln,0,0,0,4700
2018-03-31,WA,Grant,0,0,0,25746
2020-09-30,WA,Chelan,0,0,0,22729
2019-11-30,CA,Fresno,1,0,1,190
2023-01-31,WA,Snohomish,10586,2793,13379,530262
2019-08-31,WA,Columbia,2,2,4,2455
2020-02-29,WA,Thurston,0,0,0,55720
2019-06-30,WA,San Juan,0,0,0,5866
2023-07-31,CA,Placer,1,0,1,49
2019-08-31,WA,Kitsap,1114,633,1747,181513
2022-05-31,CA,Riverside,8,1,9,462
2018-09-30,WA,Douglas,48,33,81,27849
2017-01-31,WA,Asotin,0,0,0,6487
2021-11-30,WA,Garfield,0,0,0,995
2019-05-31,WA,Whitman,31,45,76,22710
2021-02-28,WA,Lincoln,6,13,19,7648
2022-09-30,WA,Chelan,6,0,6,23093
2021-08-31,CA,Monterey,0,1,1,144
2023-05-31,WA,Cowlitz,8,0,8,28004
2017-04-30,WA,Chelan,0,0,0,21208
2021-04-30,WA,Clallam,309,206,515,50403
2022-08-31,WA,Cowlitz,353,172,525,70460
2019-06-30,WA,Okanogan,0,0,0,16482
2023-03-31,WA,Chelan,582,150,732,54135
2019-01-31,WA,Thurston,771,590,1361,196046
2022-01-31,WA,Adams,17,14,31,13041
2018-07-31,WA,Mason,87,93,180,45864
2020-01-31,WA,Skamania,0,0,0,4106
2022-09-30,WA,Snohomish,9066,2624,11690,531280
2017-06-30,WA,Lincoln,0,0,0,4429
2017-10-31,WA,Yakima,57,72,129,161008
2019-08-31,WA,Stevens,0,0,0,18717
2019-04-30,CA,Riverside,2,2,4,663
2020-12-31,WA,Island,0,0,0,21369
2018-01-31,WA,King,8,1,9,184806
2020-01-31,CA,Shasta,1,0,1,35
2022-07-31,CA,San Diego,16,11,27,2199
2022-03-31,WA,Snohomish,7665,2362,10027,534917
2021-04-30,WA,Mason,191,134,325,48096
2023-02-28,WA,Mason,9,0,9,20863
2017-05-31,WA,Franklin,0,0,0,18090
2019-07-31,WA,Adams,5,6,11,12835
2019-03-31,WA,Whitman,0,0,0,8502
2022-10-31,CA,Los Angeles,6,6,12,685
2018-05-31,WA,Island,187,177,364,62446
2019-11-30,WA,Lincoln,1,11,12,7798
2018-02-28,WA,Okanogan,0,0,0,16305
2021-12-31,WA,San Juan,0,0,0,6002
2019-12-31,CA,Alameda,5,1,6,292
2020-12-31,WA,Cowlitz,0,0,0,28933
2019-12-31,WA,Grays Harbor,105,100,205,48394
2020-03-31,WA,Douglas,71,40,111,28174
2018-08-31,WA,Grays Harbor,54,65,119,46989
2022-06-30,WA,Okanogan,83,50,133,26390
2022-08-31,WA,Mason,330,177,507,47021
2018-07-31,CA,Ventura,0,2,2,312
2022-11-30,CA,Kern,1,1,2,188
2018-03-31,WA,Jefferson,0,0,0,9515
2023-02-28,WA,Clallam,12,0,12,21812
2020-04-30,WA,Wahkiakum,0,0,0,1760
2018-09-30,CA,Alameda,0,2,2,333
2017-05-31,WA,Clark,770,489,1259,298797
2018-01-31,CA,San Diego,6,1,7,2567
2021-08-31,WA,Ferry,9,3,12,4389
2023-01-31,WA,Mason,380,192,572,46777
2023-05-31,CA,Alameda,3,0,3,147
2023-02-28,WA,Benton,989,517,1506,135708
2020-08-31,WA,Stevens,0,0,0,18653
2023-07-31,WA,Pacific,4,0,4,7654
2018-07-31,WA,Stevens,0,0,0,18650
2018-06-30,CA,San Mateo,1,1,2,131
2022-05-31,WA,Thurston,2127,1028,3155,194514
2020-11-30,WA,Walla Walla,0,0,0,13819
2017-02-28,WA,Garfield,0,0,0,934
2017-07-31,WA,Okanogan,0,0,0,16226
2017-12-31,WA,Clark,851,573,1424,304270
2019-05-31,WA,Lewis,0,0,0,25915
2020-03-31,WA,Benton,344,319,663,135166
2020-08-31,CA,Shasta,1,0,1,36
2019-06-30,WA,Jefferson,197,119,316,24995
2023-06-30,WA,Columbia,11,1,12,2395
2022-06-30,WA,Chelan,461,126,587,54351
2021-08-31,WA,Thurston,1715,906,2621,197780
2021-01-31,WA,Thurston,1350,796,2146,197459
2023-03-31,WA,Garfield,1,3,4,1323
2023-05-31,WA,Okanogan,123,62,185,25949
2020-02-29,WA,Kittitas,94,49,143,30014
2017-05-31,WA,Kittitas,0,0,0,13532
2020-07-31,WA,Stevens,0,0,0,18672
2017-02-28,WA,Columbia,0,0,0,1528
2021-09-30,WA,Franklin,0,0,0,20718
2019-12-31,WA,Yakima,116,114,230,166298
2022-03-31,WA,Lincoln,7,18,25,7668
2022-01-31,CA,Los Angeles,10,7,17,817
2018-03-31,WA,Snohomish,1,0,1,121231
2022-11-30,WA,Walla Walla,201,108,309,35703
2021-05-31,WA,Franklin,0,0,0,20653
2022-06-30,WA,Spokane,1602,848,2450,325470
2018-01-31,WA,Clark,873,599,1472,305301
2020-08-31,WA,Thurston,0,0,0,55974
2022-01-31,WA,Jefferson,0,0,0,9571
2018-03-31,WA,San Juan,0,0,0,5658
2022-11-30,WA,Thurston,2552,1116,3668,192629
2020-10-31,WA,Kitsap,1465,730,2195,179705
2019-04-30,CA,Contra Costa,2,2,4,389
2023-05-31,WA,Snohomish,162,0,162,120661
2017-07-31,WA,Island,121,141,262,60273
2021-05-31,WA,Lewis,0,0,0,26895
2021-10-31,WA,Wahkiakum,0,0,0,1827
2022-03-31,WA,Island,758,360,1118,62387
2019-05-31,WA,Skagit,1,0,1,32417
2020-07-31,CA,San Joaquin,1,0,1,125
2022-08-31,WA,Thurston,2326,1086,3412,193178
2022-01-31,WA,Pend Oreille,17,9,26,9118
2022-03-31,WA,Ferry,17,3,20,4431
2021-10-31,WA,San Juan,0,0,0,5976
2018-01-31,CA,Contra Costa,0,1,1,469
2017-06-30,CA,Ventura,0,1,1,356
2020-04-30,WA,Skamania,0,0,0,4054
2019-12-31,WA,Klickitat,0,0,0,8318
2017-01-31,WA,Pacific,0,0,0,7509
2020-04-30,WA,Grays Harbor,0,0,0,20728
2022-09-30,WA,Benton,5,0,5,43402
2019-03-31,WA,Adams,0,0,0,5105
2020-01-31,WA,Pierce,0,0,0,141347
2021-09-30,WA,Grant,0,0,0,28010
